NameSet,Number,Surname,GivenName,MiddleInitial,StreetAddress,ZipCode,EmailAddress,Username,TelephoneNumber,Centimeters,Kilograms,Birthday,Company,NationalID
American,2858,Mayo,Anthony,B,"3428 Lightning Point Drive",38111,AnthonyBMayo@rhyta.com,Exper1940,901-458-1793,163,93.3,1/8/1940,"Life Map",408-11-6341
American,2859,Lassiter,Janis,G,"660 Glory Road",38469,JanisGLassiter@teleworm.us,Owamessely1957,931-853-3182,162,59.8,6/27/1957,"Rainbow Records",411-65-2021
American,2860,Porter,Helen,R,"3959 Washburn Street",70806,HelenRPorter@dayrep.com,Blesind,225-435-4139,161,79.6,4/1/1981,"Star Bright Investment Group",434-74-9294
American,2861,Washington,Cynthia,T,"3288 Harrison Street",94143,CynthiaTWashington@armyspy.com,Adeatimeng,415-543-4380,171,77.5,8/10/1950,Galyan's,617-12-8971
American,2862,Palmer,Gary,P,"2089 Mapleview Drive",38128,GaryPPalmer@einrot.com,Reforich,731-305-4176,175,92.3,10/17/1980,"Wealthy Ideas",408-49-6578
American,2863,Nakayama,Herbert,S,"3469 Rocket Drive",55410,HerbertSNakayama@jourrapide.com,Unettle,612-929-3841,172,114.5,10/18/1975,"Rolling Thunder",475-02-1557
American,2864,Henry,David,M,"4345 Sun Valley Road",99350,DavidMHenry@teleworm.us,Pustrythe1984,509-788-6205,171,86.0,5/2/1984,"The Pink Pig Tavern",533-29-1851
American,2865,Baum,Ana,J,"2582 Dancing Dove Lane",10013,AnaJBaum@armyspy.com,Amens1941,347-513-2804,167,81.4,7/1/1941,Muirhead's,095-50-9444
American,2866,Garcia,Josh,C,"3996 Rainy Day Drive",02114,JoshCGarcia@cuvox.de,Shonswer,617-994-7012,168,109.5,8/16/1956,"Fit Tonic",012-24-2669
American,2867,Morris,Elmer,D,"3070 Steve Hunt Road",33126,ElmerDMorris@superrito.com,Goords,305-777-0085,166,81.8,6/15/1956,"The Original House of Pies",770-10-3416
American,2868,Lundeen,Anna,R,"3009 Veltri Drive",99695,AnnaRLundeen@dayrep.com,Soollike,907-236-2376,154,62.0,5/28/1961,Raleigh's,574-19-1984
American,2869,James,Marylou,J,"188 Smithfield Avenue",79027,MarylouJJames@cuvox.de,Glikeels,806-647-0314,156,81.8,3/23/1937,"Egghead Software",641-30-0731
American,2870,Poole,Shannon,C,"154 Cottonwood Lane",48838,ShannonCPoole@superrito.com,Sittle,616-225-1889,154,53.1,5/18/1956,"Your Future Is Now",365-42-5985
American,2871,Rocha,Calvin,M,"4234 Snider Street",80111,CalvinMRocha@rhyta.com,Hurp1974,720-200-1172,169,78.3,4/26/1974,"Laura Ashley",521-70-3158
American,2872,Fox,Stacy,T,"1399 Oakwood Circle",90017,StacyTFox@gustr.com,Appeare,949-273-2106,158,57.0,9/13/1967,"Pergament Home Centers",611-22-2488
American,2873,Perez,Clara,G,"3427 Aaron Smith Drive",17011,ClaraGPerez@jourrapide.com,Whade1996,717-731-4842,163,46.6,6/30/1996,"Quest Technology Service",166-16-1212
American,2874,Allgood,Michael,G,"860 Black Stallion Road",40507,MichaelGAllgood@teleworm.us,Stoing,859-419-4570,179,65.1,6/11/1944,"Platinum Interior Design",406-44-6555
American,2875,Ayers,Gregory,M,"1975 Clarksburg Park Road",85920,GregoryMAyers@rhyta.com,Thaterminly,928-339-0826,179,63.0,1/30/1936,"Endicott Johnson",764-38-9690
American,2876,Cerna,Gina,B,"4857 Hanifan Lane",30305,GinaBCerna@rhyta.com,Romenswour71,678-510-5963,156,101.6,7/14/1971,"Security Sporting Goods",667-07-6089
American,2877,James,Doris,C,"3504 Leisure Lane",93401,DorisCJames@armyspy.com,Ondowde,805-619-3970,162,74.7,9/19/1965,Awthentikz,618-18-8129
American,2878,Davenport,John,H,"3567 Ross Street",62450,JohnHDavenport@jourrapide.com,Unneville1995,618-302-6121,190,65.3,9/7/1995,Burstein-Applebee,338-18-3380
American,2879,Gibbs,Terry,M,"2252 Eden Drive",23224,TerryMGibbs@fleckens.hu,Beirl1955,804-893-8119,161,94.7,9/28/1955,"Blockbuster Music",230-33-9501
American,2880,Cortez,Paul,D,"2337 Roane Avenue",21401,PaulDCortez@gustr.com,Withat,301-261-1702,172,66.1,4/11/1945,"Joshua Doore",216-09-9504
American,2881,Alford,Alexander,C,"4076 Courtright Street",58639,AlexanderCAlford@jourrapide.com,Doeme1948,701-567-4334,172,95.5,10/27/1948,"Target Realty",501-25-1580
American,2882,Dean,Diana,C,"2612 Green Street",37211,DianaCDean@jourrapide.com,Daugh1958,615-579-8967,156,83.5,5/3/1958,"Harold Powell",410-95-9759
American,2883,Bruce,Gilbert,K,"3966 Little Acres Lane",62522,GilbertKBruce@armyspy.com,Wentepturter,217-972-1577,178,94.0,4/26/1958,"Country Club Markets",361-66-4086
American,2884,Deering,Vicki,G,"1888 Green Gate Lane",21244,VickiGDeering@armyspy.com,Thableaddles,443-827-2969,163,90.2,11/22/1972,"Knockout Kickboxing",218-14-7279
American,2885,Bergeron,Catherine,M,"1897 Elk Avenue",48840,CatherineMBergeron@jourrapide.com,Hiecand,517-575-2140,174,52.5,8/23/1982,Giant,380-05-1034
American,2886,Scott,Jayme,C,"4649 Dog Hill Lane",67401,JaymeCScott@fleckens.hu,Thaveling,785-728-1479,160,64.5,10/8/1980,"Schucks Auto Supply",513-17-1009
American,2887,Martinez,Phyllis,N,"1240 Stout Street",17602,PhyllisNMartinez@jourrapide.com,Coudifter,717-396-0544,172,71.5,9/2/1988,"Strategic Profit",159-70-3242
American,2888,Coger,Carrie,C,"1043 Ash Street",75247,CarrieCCoger@teleworm.us,Fespon59,972-814-0735,170,92.3,6/5/1959,"Master Builder Design Services",641-74-8006
American,2889,Rutt,Jean,M,"2194 Lynch Street",53210,JeanMRutt@jourrapide.com,Fortake,920-990-8677,170,72.0,12/7/1965,"Allied City Stores",397-04-8061
American,2890,Ringo,Thomas,A,"1849 Selah Way",05001,ThomasARingo@teleworm.us,Hisday,802-681-3809,177,94.8,8/1/1994,"Alladin's Lamp",008-86-3793
American,2891,Huffman,Raymond,N,"2691 Chandler Hollow Road",15219,RaymondNHuffman@cuvox.de,Hicientich,412-467-0679,185,57.3,4/4/1998,"Rainbow Records",192-52-4254
American,2892,Moreno,Barbara,M,"3357 Lynn Street",02110,BarbaraMMoreno@dayrep.com,Sernis,617-231-2685,155,89.3,4/13/1993,FamilyMart,023-50-8801
American,2893,July,Chelsey,F,"1230 Charmaine Lane",79401,ChelseyFJuly@jourrapide.com,Werfeecume,806-543-2137,160,55.3,2/14/1985,"Independent Wealth Management",644-58-3364
American,2894,Young,Lisa,J,"1552 Clair Street",76656,LisaJYoung@jourrapide.com,Higend,254-584-3429,157,70.7,10/15/1947,"Morrison's Cafeteria",467-40-8809
American,2895,Crivello,Robert,J,"3389 Camel Back Road",74120,RobertJCrivello@superrito.com,Waycervours,918-573-3205,174,108.7,6/6/1977,Anthony's,448-86-7750
American,2896,Moffett,Lisa,S,"2627 Stuart Street",15017,LisaSMoffett@superrito.com,Andre1941,724-372-0649,162,75.8,7/17/1941,"Castro Convertibles",180-80-1133
American,2897,Hanke,William,K,"577 West Fork Street",59263,WilliamKHanke@gustr.com,Whers1992,406-487-1007,182,95.2,4/13/1992,"Thrift Auto Parts",516-23-8502
American,2898,Brabham,Jenna,D,"215 Oliver Street",75201,JennaDBrabham@superrito.com,Buourproy,817-324-9412,154,72.5,11/25/1997,"The Goose and Duck",635-32-2039
American,2899,Tate,Denise,R,"441 Skinner Hollow Road",97496,DeniseRTate@gustr.com,Pries1993,541-784-9609,171,94.5,3/19/1993,"Hit or Miss",542-64-5351
American,2900,Gordon,Lauren,S,"1762 Hiney Road",89101,LaurenSGordon@armyspy.com,Reated,702-295-0933,167,56.3,3/27/1939,"Platinum Interior Design",530-31-2111
American,2901,Ramey,Douglas,L,"2931 Harley Brook Lane",15901,DouglasLRamey@dayrep.com,Intim1959,814-530-9415,187,90.4,5/11/1959,"Big Bear Stores",197-09-8489
American,2902,Regner,Thomas,K,"1028 Musgrave Street",73102,ThomasKRegner@cuvox.de,Ablogneydget,405-239-5323,183,80.2,4/4/1985,"Lone Wolf Wealth Planning",447-08-0137
American,2903,Fairley,Lisa,P,"130 Ingram Street",45408,LisaPFairley@einrot.com,Wherted,937-524-5316,163,92.0,9/30/1936,Quickbiz,300-80-4837
American,2904,Watlington,Eric,K,"4910 Tanglewood Road",38701,EricKWatlington@einrot.com,Arturincelto,662-806-2619,172,100.7,6/26/1935,"New World Realty",587-37-0745
American,2905,Adams,Gregory,K,"66 Jody Road",19088,GregoryKAdams@fleckens.hu,Decommand,610-620-5928,167,86.1,1/10/1945,"Sunny's Surplus",174-44-0786
American,2906,Shaw,Victor,M,"3026 Hartway Street",57262,VictorMShaw@rhyta.com,Theopere,605-742-6399,178,93.1,3/11/1942,"Kids Mart",503-28-3019
American,2907,Hardman,Ronnie,R,"521 Rardin Drive",94107,RonnieRHardman@armyspy.com,Roadvine,650-648-7635,172,88.2,2/1/1953,"J. Riggings",560-31-1717
American,2908,Gray,Scott,K,"4217 Caldwell Road",14428,ScottKGray@dayrep.com,Andont,585-293-1186,173,91.2,11/30/1974,"Buena Vista Garden Maintenance",133-18-1656
American,2909,Harris,Cynthia,M,"424 Randall Drive",96819,CynthiaMHarris@rhyta.com,Fects1984,808-832-6363,168,91.0,10/21/1984,"Mostow Co.",750-01-5531
American,2910,Webster,Philip,K,"584 Red Maple Drive",90046,PhilipKWebster@dayrep.com,Thenthen,323-436-6721,179,95.1,9/16/1985,Titania,617-13-5036
American,2911,Kendall,Peter,J,"3290 Doctors Drive",90045,PeterJKendall@rhyta.com,Cied1982,310-337-0539,167,105.3,10/6/1982,"Magna Solution",614-44-4796
American,2912,Mecham,Edward,A,"3249 Pick Street",80112,EdwardAMecham@jourrapide.com,Lijjoing,970-567-7150,176,72.0,9/20/1940,"Realty Solution",521-58-5797
American,2913,Lovett,Marcia,S,"2695 Cityview Drive",18101,MarciaSLovett@gustr.com,Salmen,610-508-4009,155,96.0,7/23/1938,"Total Serve",176-82-0311
American,2914,Cave,Bennie,P,"4000 Smith Road",30341,BenniePCave@armyspy.com,Stalood,770-986-3956,183,79.5,10/25/1986,"Harold Powell",252-33-9915
American,2915,Hill,Deirdre,R,"1141 Burnside Court",85034,DeirdreRHill@teleworm.us,Theides,602-388-9091,171,72.1,7/17/1982,"Crandall's Fine Furniture",527-02-6871
American,2916,Miller,Sherry,S,"1872 Daylene Drive",48075,SherrySMiller@einrot.com,Mety1981,734-571-4831,175,73.6,3/21/1981,"Enrich Garden Services",368-40-7301
American,2917,Dixon,Marcie,J,"3621 August Lane",71201,MarcieJDixon@superrito.com,Therejorty,318-410-2113,171,99.2,3/16/1984,Adapt,664-05-7492
American,2918,Thomas,Andrea,W,"4471 Finwood Road",07102,AndreaWThomas@cuvox.de,Abidide,732-414-7944,157,61.7,1/30/1986,"Bay Furniture",142-07-6889
American,2919,Fly,Nancy,J,"1312 Heather Sees Way",74119,NancyJFly@superrito.com,Getoctords,918-739-1155,155,92.4,5/16/1963,"Omni Architectural Designs",441-05-5507
American,2920,Howell,Levi,M,"886 Camden Place",29424,LeviMHowell@dayrep.com,Youtrace,843-961-4248,170,100.7,11/21/1956,"Millenia Life",657-09-5798
American,2921,Wallace,Lorenzo,B,"4991 Tenmile",23707,LorenzoBWallace@gustr.com,Brive1990,757-944-4178,175,108.9,3/13/1990,"Cut Rite Lawn Care",230-48-1354
American,2922,Smith,Aaron,R,"4371 Lawman Avenue",20701,AaronRSmith@fleckens.hu,Fornew,703-300-3452,173,92.4,11/6/1981,"Jitney Jungle",698-01-4402
American,2923,Bennett,Marilyn,P,"2872 Mulberry Street",77301,MarilynPBennett@jourrapide.com,Eartak,936-538-5445,166,50.0,12/29/1992,"Superior Appraisals",642-90-2567
American,2924,Richmond,Rosemary,H,"4936 Bridge Street",74120,RosemaryHRichmond@einrot.com,Lithey,918-843-6540,155,57.9,11/2/1969,"K's Merchandise",446-62-9761
American,2925,Pereira,Soledad,J,"2565 Hinkle Deegan Lake Road",41102,SoledadJPereira@superrito.com,Aloost1973,606-928-5121,167,70.6,9/10/1973,"Starship Tapes & Records",406-44-0946
American,2926,Williams,Chandra,S,"3573 Arbor Court",82003,ChandraSWilliams@teleworm.us,Facen1997,307-287-6975,158,85.4,12/18/1997,Weatherill's,520-26-4465
American,2927,Smith,Betty,P,"4124 Pinnickinick Street",98607,BettyPSmith@fleckens.hu,Georted,360-833-5254,156,89.0,10/7/1992,"Endicott Johnson",539-38-8242
American,2928,Carey,Laura,E,"2947 Blackwell Street",99752,LauraECarey@fleckens.hu,Shentaked,907-442-9865,165,74.4,9/4/1961,"Crafts & More",574-32-3041
American,2929,Webster,Howard,M,"1203 Simpson Avenue",17401,HowardMWebster@dayrep.com,Wred1963,717-818-2039,175,110.4,1/11/1963,"Tech Hifi",190-22-6218
American,2930,Martinez,Judith,M,"4428 Spadafore Drive",16365,JudithMMartinez@einrot.com,Siou1977,814-688-3467,167,98.1,7/28/1977,"Star Interior Design",173-62-4070
American,2931,Leibowitz,Stacy,R,"4677 Oakmound Road",60618,StacyRLeibowitz@einrot.com,Maxed1946,773-279-4437,166,61.9,2/3/1946,"Garden Master",356-48-9725
American,2932,Watkins,Gerald,D,"4826 Coburn Hollow Road",61614,GeraldDWatkins@gustr.com,Theatimandid,309-429-5898,176,74.5,1/5/1950,"Affinity Investment Group",323-16-1062
American,2933,Albrecht,Amy,J,"797 Clinton Street",71901,AmyJAlbrecht@einrot.com,Verlable,501-262-8781,156,62.2,1/28/1962,"Chess King",679-03-0299
American,2934,Walton,Margaret,C,"4330 Hanover Street",10011,MargaretCWalton@gustr.com,Doccom,917-723-1597,157,68.8,11/15/1953,Opticomp,091-82-4452
American,2935,Henry,Floyd,J,"4801 Wetzel Lane",49676,FloydJHenry@einrot.com,Butaked,231-322-1620,175,87.8,4/2/1986,"Incredible Universe",376-42-9677
American,2936,Luck,Ruth,W,"2346 Glenwood Avenue",44142,RuthWLuck@cuvox.de,Therter,216-267-4661,160,66.4,6/30/1986,"S&W Cafeteria",276-32-7232
American,2937,Plunkett,Felicia,C,"991 Turkey Pen Road",10013,FeliciaCPlunkett@superrito.com,Oblecte,917-251-8130,164,74.1,8/26/1952,"Mr. D's IGA",097-32-7203
American,2938,Randall,Michael,J,"2314 Allison Avenue",23510,MichaelJRandall@rhyta.com,Hinevis82,757-626-2993,170,79.4,12/27/1982,"Allied City Stores",696-03-5759
American,2939,Billups,Kenneth,A,"2960 Neuport Lane",30303,KennethABillups@rhyta.com,Anclat42,770-327-1213,184,91.8,9/1/1942,"The Wall",253-83-4226
American,2940,Sidhu,Lynn,T,"1562 Indiana Avenue",96786,LynnTSidhu@fleckens.hu,Layinnecage,808-629-9988,154,86.9,5/14/1947,"Kelsey's Neighbourhood Bar & Grill",751-01-5075
American,2941,Huang,John,J,"2366 College View",62220,JohnJHuang@rhyta.com,Whosiong,618-641-7422,169,73.4,6/27/1974,"Carrols Restaurant Group",322-62-6463
American,2942,Alkire,James,F,"1841 Elk Street",92627,JamesFAlkire@jourrapide.com,Therese,949-722-0950,188,93.8,7/16/1964,Choices,621-44-2309
American,2943,Patterson,Paul,A,"466 Rardin Drive",94041,PaulAPatterson@jourrapide.com,Aciectur,650-603-4842,175,79.9,2/12/1989,"Coffey's Market",622-20-4328
American,2944,Lampley,Don,W,"1811 Masonic Drive",59057,DonWLampley@jourrapide.com,Trachused,406-669-8363,177,81.8,10/31/1969,Metro,516-25-0210
American,2945,Boykins,Bertha,D,"1686 Radford Street",40299,BerthaDBoykins@fleckens.hu,Kinganduld1951,502-229-7114,162,72.1,3/21/1951,"Destiny Planners",400-24-5663
American,2946,Hewitt,Jeffrey,D,"2393 Oakmound Drive",60457,JeffreyDHewitt@dayrep.com,Ontrus,773-339-2835,168,98.1,5/28/1989,"Skaggs-Alpha Beta",351-98-3051
American,2947,Norris,Gerald,L,"4698 McDowell Street",37214,GeraldLNorris@dayrep.com,Efortmosse1933,931-346-1462,180,87.7,6/24/1933,Acuserv,409-87-1254
American,2948,Mohan,Dennis,R,"1126 Caldwell Road",14623,DennisRMohan@jourrapide.com,Armorthavins,585-240-7345,173,79.5,5/30/1939,"Wholesale Club, Inc.",099-56-9481
American,2949,Larson,Mary,M,"81 Wilmar Farm Road",20706,MaryMLarson@einrot.com,Monce1950,240-293-5061,156,67.3,2/14/1950,"The Flying Hippo ",213-09-3247
American,2950,Clark,Ricky,E,"4153 Vesta Drive",60631,RickyEClark@rhyta.com,Nathothered,773-656-5451,174,94.1,7/17/1988,Weatherill's,332-40-0524
American,2951,Adamski,Karen,W,"1382 Single Street",01880,KarenWAdamski@armyspy.com,Pedularave1955,781-567-4968,172,95.7,12/10/1955,"Deco Refreshments, Inc.",024-38-9284
American,2952,Crocker,John,R,"9 Lewis Street",60004,JohnRCrocker@einrot.com,Losom1983,630-903-6133,188,99.8,9/9/1983,"Eagle Food Centers",353-92-5421
American,2953,Redmon,Margie,S,"104 Radford Street",40242,MargieSRedmon@jourrapide.com,Digons,502-326-0013,158,58.9,2/9/1941,"Maloley's Finer Foods",406-37-1064
American,2954,Hale,Jennifer,J,"2618 Harper Street",42350,JenniferJHale@jourrapide.com,Ivizeely,270-486-8246,157,63.5,7/16/1957,"Sew-Fro Fabrics",402-59-8109
American,2955,Robbs,Hal,J,"2785 Elliot Avenue",98119,HalJRobbs@einrot.com,Eself1968,206-495-2118,184,104.4,9/6/1968,"Lafayette Radio",535-40-8955
American,2956,Scott,Daryl,M,"2809 Farland Avenue",78883,DarylMScott@teleworm.us,Nehopeemes,830-562-9268,169,102.3,3/30/1938,"Pioneer Chicken",453-16-7479
American,2957,Fowler,John,J,"1345 Winding Way",02891,JohnJFowler@jourrapide.com,Procall,401-596-1147,179,102.1,6/10/1961,"Frank and Seder",035-10-6147
American,2958,Shive,Alexander,P,"217 Little Street",44601,AlexanderPShive@teleworm.us,Frimply,330-596-0281,174,75.0,7/13/1947,"P. Samuels Men's Clothiers",300-38-6618
American,2959,Galvan,Tonya,C,"2738 Columbia Mine Road",25301,TonyaCGalvan@armyspy.com,Agniney,304-495-7610,168,51.6,4/28/1985,"Sky High Financial Advice",232-08-4526
American,2960,Voorhies,Robert,C,"3539 Lady Bug Drive",11530,RobertCVoorhies@dayrep.com,Uniagard,718-954-9702,178,86.7,3/20/1962,"Town and Country Convenience Stores",076-18-1390
American,2961,Hill,Kenneth,S,"1066 Paul Wayne Haggerty Road",70062,KennethSHill@rhyta.com,Dughte1998,504-487-0119,179,72.6,11/27/1998,"Terra Nova Garden Services",433-91-7635
American,2962,Whitney,Matthew,J,"4553 Lewis Street",60090,MatthewJWhitney@superrito.com,Otatew,630-940-0972,182,93.7,10/28/1994,"Child World",355-50-4066
American,2963,Jenkins,John,T,"3179 Bird Spring Lane",77573,JohnTJenkins@teleworm.us,Diationance,281-526-9660,178,83.4,2/2/1943,"Coast to Coast Hardware",467-70-2469
American,2964,Moore,Claudia,C,"1505 Heather Sees Way",74344,ClaudiaCMoore@teleworm.us,Susenter,918-787-2811,168,83.3,2/17/1999,"Future Plan",442-76-1925
American,2965,Cardoza,Edward,M,"3124 Davis Avenue",94952,EdwardMCardoza@fleckens.hu,Givy1952,707-773-4661,173,85.5,3/2/1952,Weingarten's,561-28-8636
American,2966,Johnson,George,D,"1154 Flinderation Road",60527,GeorgeDJohnson@einrot.com,Takedent,708-313-4795,167,61.6,12/8/1947,Liberal,343-03-5748
American,2967,Owens,Rodney,T,"1840 Feathers Hooves Drive",10013,RodneyTOwens@superrito.com,Seetly88,631-660-7666,186,67.2,6/29/1988,"Asian Answers",074-74-2087
American,2968,Stinson,Erik,M,"3395 Lucky Duck Drive",15201,ErikMStinson@gustr.com,Altond,412-810-2583,177,98.2,11/12/1936,"Landskip Yard Care",187-58-7931
American,2969,Herrera,Dorthy,D,"3100 Pinnickinnick Street",07735,DorthyDHerrera@cuvox.de,Boutioned,732-888-7351,157,80.3,11/29/1967,Judy's,155-13-3677
American,2970,Jennings,Harriet,A,"2633 Single Street",02110,HarrietAJennings@einrot.com,Sallithere,781-661-3930,172,67.9,12/10/1984,"Destiny Realty Solutions",011-68-9045
American,2971,Winter,Donald,C,"1581 Old Dear Lane",12601,DonaldCWinter@fleckens.hu,Waskind1955,845-835-3970,167,65.0,8/22/1955,"Nickerson Farms",103-16-5347
American,2972,Courtois,William,M,"4298 Golf Course Drive",22202,WilliamMCourtois@superrito.com,Nottlentimen,703-412-2515,183,94.8,5/13/1944,"Franklin Music",229-28-9443
American,2973,Kennon,Daniel,A,"787 Golden Street",33176,DanielAKennon@dayrep.com,Flusuch,305-606-3479,186,95.1,12/20/1975,"Vibrant Man",766-14-8095
American,2974,Taylor,Suzanne,E,"4145 Stout Street",17602,SuzanneETaylor@armyspy.com,Ambee1944,717-393-4211,169,72.5,9/20/1944,Komerci,203-76-3515
American,2975,Wilke,Tim,T,"800 Chapel Street",77521,TimTWilke@fleckens.hu,Hingis,281-662-3884,179,82.4,7/28/1941,"Brand Names",459-09-1546
American,2976,Chambers,Amber,N,"3024 Grove Avenue",73750,AmberNChambers@gustr.com,Berighbour,580-322-3314,169,91.5,6/12/1961,Sagebrush,446-18-7548
American,2977,Matthews,Mary,R,"3857 Pursglove Court",45402,MaryRMatthews@superrito.com,Alks1942,937-257-9941,168,94.3,9/24/1942,"Crazy Tiger",284-64-2662
American,2978,Lacasse,Bonnie,P,"1780 Hidden Meadow Drive",58222,BonniePLacasse@einrot.com,Spois1982,701-657-2145,161,93.5,3/10/1982,"Disc Jockey",502-40-7416
American,2979,Irwin,Ralph,R,"204 Dawson Drive",72211,RalphRIrwin@gustr.com,Viode1977,501-918-5348,170,68.9,11/26/1977,"Glicks Furniture",431-40-4426
American,2980,Ballard,Joe,A,"1563 Burnside Court",85016,JoeABallard@armyspy.com,Swuzzy,602-450-1046,182,66.0,11/16/1994,Edwards,600-82-7132
American,2981,Conley,Pauline,M,"2585 Liberty Street",75247,PaulineMConley@fleckens.hu,Thaddrave47,214-868-8853,153,72.2,5/11/1947,"Little Tavern",636-56-6208
American,2982,Gammon,Harold,N,"4753 Deer Ridge Drive",07039,HaroldNGammon@cuvox.de,Bers1960,973-535-9480,169,64.0,8/2/1960,"Lionel Kiddie City",151-48-0272
American,2983,Chung,Robert,A,"50 Twin Willow Lane",28301,RobertAChung@fleckens.hu,Vesect,910-491-8843,189,72.7,7/14/1994,"Personal & Corporate Design",687-03-2532
American,2984,Hurst,Jonathan,K,"4321 Pearcy Avenue",53217,JonathanKHurst@gustr.com,Bectionet38,262-241-1407,165,102.8,9/3/1938,"Budget Power",389-32-4622
American,2985,Dozier,Rebecca,A,"1010 Southside Lane",90063,RebeccaADozier@dayrep.com,Ansts1987,323-780-3674,171,97.7,4/24/1987,"Sports Town USA",550-05-6401
American,2986,Williams,Cody,C,"2430 Diane Street",93032,CodyCWilliams@gustr.com,Inizing65,805-486-5242,188,111.2,6/23/1965,Hoyden,611-24-7425
American,2987,Mabry,Jeffrey,B,"983 Bates Brothers Road",43081,JeffreyBMabry@fleckens.hu,Morrect,614-229-7433,163,84.2,5/6/1945,"PriceRite Warehouse Club",272-08-9637
American,2988,Donnelly,Dian,R,"4854 Bingamon Branch Road",60090,DianRDonnelly@cuvox.de,Litend,847-214-3858,155,91.6,5/15/1990,"Eagle Hardware & Garden",343-60-5786
American,2989,Shipp,Louise,T,"2930 Granville Lane",07102,LouiseTShipp@cuvox.de,Expeithe43,973-474-4731,155,73.0,8/14/1943,"Happy Family",153-16-5417
American,2990,Wilson,Sara,D,"1863 Liberty Avenue",92632,SaraDWilson@armyspy.com,Liis1935,714-449-9987,150,54.5,11/8/1935,"Reliable Garden Management",551-79-3746
American,2991,Vega,James,S,"2250 Lincoln Street",08102,JamesSVega@teleworm.us,Uppose64,609-479-9755,178,91.9,9/20/1964,"Gene Walter's Marketplace",136-78-6572
American,2992,Pond,Richard,K,"3803 Bubby Drive",78704,RichardKPond@dayrep.com,Lausithe,512-434-0921,171,71.5,5/28/1972,Handyman,457-17-2510
